起报时间,预报时间,实际功率 (MW),BiFusionModel预测功率 (MW)
2019-05-28,2019-05-29 14:30:00,0.0,0.09181712
2019-05-28,2019-05-29 14:45:00,0.0,0.08528959
2019-05-28,2019-05-29 15:00:00,0.0,0.04272448
2019-05-28,2019-05-29 15:15:00,0.0,0.0037219892
2019-05-28,2019-05-29 15:30:00,0.0,0.00095138326
2019-05-28,2019-05-29 15:45:00,0.0,-0.0025957432
2019-05-28,2019-05-29 16:00:00,0.0,-0.015536917
2019-05-28,2019-05-29 16:15:00,0.0,-0.024535026
2019-05-28,2019-05-29 16:30:00,0.0,-0.016325677
2019-05-28,2019-05-29 16:45:00,0.0,-0.012457211
2019-05-28,2019-05-29 17:00:00,0.0,-0.0029108766
2019-05-28,2019-05-29 17:15:00,0.0,-0.00015581958
2019-05-28,2019-05-29 17:30:00,0.0,-0.010016095
2019-05-28,2019-05-29 17:45:00,0.0,0.01317461
2019-05-28,2019-05-29 18:00:00,0.0,0.00489565
2019-05-28,2019-05-29 18:15:00,0.0,0.055903163
2019-05-28,2019-05-29 18:30:00,0.0,0.02349706
2019-05-28,2019-05-29 18:45:00,0.0,0.03854287
2019-05-28,2019-05-29 19:00:00,0.0,-0.011731502
2019-05-28,2019-05-29 19:15:00,0.0,0.04327136
2019-05-28,2019-05-29 19:30:00,0.0,-0.022213709
2019-05-28,2019-05-29 19:45:00,0.0,-0.05279559
2019-05-28,2019-05-29 20:00:00,0.0,-0.06154906
2019-05-28,2019-05-29 20:15:00,0.0,-0.040524654
2019-05-28,2019-05-29 20:30:00,0.0,-0.07422371
2019-05-28,2019-05-29 20:45:00,0.0,-0.080943935
2019-05-28,2019-05-29 21:00:00,0.0,-0.064188346
2019-05-28,2019-05-29 21:15:00,0.0,-0.022990163
2019-05-28,2019-05-29 21:30:00,0.0,0.01251288
2019-05-28,2019-05-29 21:45:00,0.193359,0.054724388
2019-05-28,2019-05-29 22:00:00,0.302344,0.17403021
2019-05-28,2019-05-29 22:15:00,0.439453,0.28818762
2019-05-28,2019-05-29 22:30:00,0.481641,0.48094583
2019-05-28,2019-05-29 22:45:00,0.583594,0.6911098
2019-05-28,2019-05-29 23:00:00,0.984375,0.8454064
2019-05-28,2019-05-29 23:15:00,0.812109,1.0573636
2019-05-28,2019-05-29 23:30:00,1.364062,1.3213152
2019-05-28,2019-05-29 23:45:00,1.434375,1.648891
2019-05-28,2019-05-30 00:00:00,1.930078,1.8603219
2019-05-28,2019-05-30 00:15:00,2.383594,2.1277714
2019-05-28,2019-05-30 00:30:00,2.446875,2.407156
2019-05-28,2019-05-30 00:45:00,2.707031,2.7020009
2019-05-28,2019-05-30 01:00:00,3.058594,2.956596
2019-05-28,2019-05-30 01:15:00,3.266016,3.198616
2019-05-28,2019-05-30 01:30:00,3.4875,3.345145
2019-05-28,2019-05-30 01:45:00,3.666797,3.5035675
2019-05-28,2019-05-30 02:00:00,3.863672,3.6248863
2019-05-28,2019-05-30 02:15:00,3.909375,3.7097285
2019-05-28,2019-05-30 02:30:00,3.99375,3.9143062
2019-05-28,2019-05-30 02:45:00,3.877734,4.0306606
2019-05-28,2019-05-30 03:00:00,4.158983999999999,4.0565276
2019-05-28,2019-05-30 03:15:00,4.187109,4.110874
2019-05-28,2019-05-30 03:30:00,4.081641,4.1141176
2019-05-28,2019-05-30 03:45:00,4.092187,4.082995
2019-05-28,2019-05-30 04:00:00,3.891797,4.090627
2019-05-28,2019-05-30 04:15:00,3.779297,4.0820646
2019-05-28,2019-05-30 04:30:00,2.900391,4.098678
2019-05-28,2019-05-30 04:45:00,3.378515,3.9754403
2019-05-28,2019-05-30 05:00:00,3.009375,3.9543307
2019-05-28,2019-05-30 05:15:00,4.074609,3.8350909
2019-05-28,2019-05-30 05:30:00,3.91289,3.9037313
2019-05-28,2019-05-30 05:45:00,3.730078,3.8107867
2019-05-28,2019-05-30 06:00:00,3.308203,3.6997938
2019-05-28,2019-05-30 06:15:00,3.877734,3.6665573
2019-05-28,2019-05-30 06:30:00,2.267578,3.6362944
2019-05-28,2019-05-30 06:45:00,1.357031,3.5660264
2019-05-28,2019-05-30 07:00:00,2.664844,3.4506452
2019-05-28,2019-05-30 07:15:00,2.506641,3.4045973
2019-05-28,2019-05-30 07:30:00,3.476953,3.2853136
2019-05-28,2019-05-30 07:45:00,3.153516,3.0098476
2019-05-28,2019-05-30 08:00:00,2.9636720000000003,2.7792053
2019-05-28,2019-05-30 08:15:00,2.626172,2.679358
2019-05-28,2019-05-30 08:30:00,2.323828,2.3132389
2019-05-28,2019-05-30 08:45:00,2.035547,2.009241
2019-05-28,2019-05-30 09:00:00,1.715625,1.6659243
2019-05-28,2019-05-30 09:15:00,1.480078,1.3685579
2019-05-28,2019-05-30 09:30:00,1.241016,1.1389469
2019-05-28,2019-05-30 09:45:00,0.910547,0.7937823
2019-05-28,2019-05-30 10:00:00,0.713672,0.5070487
2019-05-28,2019-05-30 10:15:00,0.523828,0.34979707
2019-05-28,2019-05-30 10:30:00,0.379687,0.1583165
2019-05-28,2019-05-30 10:45:00,0.256641,0.03856172
2019-05-28,2019-05-30 11:00:00,0.154687,-0.02652768
2019-05-28,2019-05-30 11:15:00,0.014062,-0.0047854856
2019-05-28,2019-05-30 11:30:00,0.0,-0.061990775
2019-05-28,2019-05-30 11:45:00,0.0,-0.10579821
2019-05-28,2019-05-30 12:00:00,0.0,-0.05935261
2019-05-28,2019-05-30 12:15:00,0.0,-0.032360144
2019-05-28,2019-05-30 12:30:00,0.0,-0.057436682
2019-05-28,2019-05-30 12:45:00,0.0,-0.046157047
2019-05-28,2019-05-30 13:00:00,0.0,-0.04415065
2019-05-28,2019-05-30 13:15:00,0.0,0.012846043
2019-05-28,2019-05-30 13:30:00,0.0,0.028967476
2019-05-28,2019-05-30 13:45:00,0.0,0.100341156
2019-05-28,2019-05-30 14:00:00,0.0,0.089009956
2019-05-28,2019-05-29 14:30:00,0.0,0.026884867
2019-05-28,2019-05-29 14:45:00,0.0,0.09168381
2019-05-28,2019-05-29 15:00:00,0.0,0.08150832
2019-05-28,2019-05-29 15:15:00,0.0,0.04186979
2019-05-28,2019-05-29 15:30:00,0.0,0.005942543
2019-05-28,2019-05-29 15:45:00,0.0,0.0037260465
2019-05-28,2019-05-29 16:00:00,0.0,-0.00052854046
2019-05-28,2019-05-29 16:15:00,0.0,-0.018860707
2019-05-28,2019-05-29 16:30:00,0.0,-0.034887835
2019-05-28,2019-05-29 16:45:00,0.0,-0.023430808
2019-05-28,2019-05-29 17:00:00,0.0,-0.023576617
2019-05-28,2019-05-29 17:15:00,0.0,-0.022987721
2019-05-28,2019-05-29 17:30:00,0.0,-0.03127547
2019-05-28,2019-05-29 17:45:00,0.0,-0.04249835
2019-05-28,2019-05-29 18:00:00,0.0,-0.02654533
2019-05-28,2019-05-29 18:15:00,0.0,-0.02414174
2019-05-28,2019-05-29 18:30:00,0.0,0.01953951
2019-05-28,2019-05-29 18:45:00,0.0,-0.007005453
2019-05-28,2019-05-29 19:00:00,0.0,0.008515229
2019-05-28,2019-05-29 19:15:00,0.0,-0.05110114
2019-05-28,2019-05-29 19:30:00,0.0,0.007899078
2019-05-28,2019-05-29 19:45:00,0.0,-0.055798307
2019-05-28,2019-05-29 20:00:00,0.0,-0.07868008
2019-05-28,2019-05-29 20:15:00,0.0,-0.07809222
2019-05-28,2019-05-29 20:30:00,0.0,-0.045049235
2019-05-28,2019-05-29 20:45:00,0.0,-0.07440257
2019-05-28,2019-05-29 21:00:00,0.0,-0.06249822
2019-05-28,2019-05-29 21:15:00,0.0,-0.025455017
2019-05-28,2019-05-29 21:30:00,0.0,0.030613089
2019-05-28,2019-05-29 21:45:00,0.193359,0.08949305
2019-05-28,2019-05-29 22:00:00,0.302344,0.16494963
2019-05-28,2019-05-29 22:15:00,0.439453,0.30617994
2019-05-28,2019-05-29 22:30:00,0.481641,0.46035972
2019-05-28,2019-05-29 22:45:00,0.583594,0.6857002
2019-05-28,2019-05-29 23:00:00,0.984375,0.9326323
2019-05-28,2019-05-29 23:15:00,0.812109,1.1017873
2019-05-28,2019-05-29 23:30:00,1.364062,1.3310782
2019-05-28,2019-05-29 23:45:00,1.434375,1.6056439
2019-05-28,2019-05-30 00:00:00,1.930078,1.9210362
2019-05-28,2019-05-30 00:15:00,2.383594,2.1344502
2019-05-28,2019-05-30 00:30:00,2.446875,2.385235
2019-05-28,2019-05-30 00:45:00,2.707031,2.6538618
2019-05-28,2019-05-30 01:00:00,3.058594,2.934137
2019-05-28,2019-05-30 01:15:00,3.266016,3.1703901
2019-05-28,2019-05-30 01:30:00,3.4875,3.3879664
2019-05-28,2019-05-30 01:45:00,3.666797,3.5010223
2019-05-28,2019-05-30 02:00:00,3.863672,3.6369
2019-05-28,2019-05-30 02:15:00,3.909375,3.7304711
2019-05-28,2019-05-30 02:30:00,3.99375,3.794518
2019-05-28,2019-05-30 02:45:00,3.877734,3.9815073
2019-05-28,2019-05-30 03:00:00,4.158983999999999,4.0736
2019-05-28,2019-05-30 03:15:00,4.187109,4.0837097
2019-05-28,2019-05-30 03:30:00,4.081641,4.13529
2019-05-28,2019-05-30 03:45:00,4.092187,4.129347
2019-05-28,2019-05-30 04:00:00,3.891797,4.085571
2019-05-28,2019-05-30 04:15:00,3.779297,4.0891886
2019-05-28,2019-05-30 04:30:00,2.900391,4.0746026
2019-05-28,2019-05-30 04:45:00,3.378515,4.082027
2019-05-28,2019-05-30 05:00:00,3.009375,3.9535096
2019-05-28,2019-05-30 05:15:00,4.074609,3.9277864
2019-05-28,2019-05-30 05:30:00,3.91289,3.794661
2019-05-28,2019-05-30 05:45:00,3.730078,3.8538635
2019-05-28,2019-05-30 06:00:00,3.308203,3.755176
2019-05-28,2019-05-30 06:15:00,3.877734,3.6364806
2019-05-28,2019-05-30 06:30:00,2.267578,3.586847
2019-05-28,2019-05-30 06:45:00,1.357031,3.5438223
2019-05-28,2019-05-30 07:00:00,2.664844,3.451567
2019-05-28,2019-05-30 07:15:00,2.506641,3.3184886
2019-05-28,2019-05-30 07:30:00,3.476953,3.2514453
2019-05-28,2019-05-30 07:45:00,3.153516,3.101268
2019-05-28,2019-05-30 08:00:00,2.9636720000000003,2.8109043
2019-05-28,2019-05-30 08:15:00,2.626172,2.5496166
2019-05-28,2019-05-30 08:30:00,2.323828,2.4297092
2019-05-28,2019-05-30 08:45:00,2.035547,2.0512202
2019-05-28,2019-05-30 09:00:00,1.715625,1.7348659
2019-05-28,2019-05-30 09:15:00,1.480078,1.4005096
2019-05-28,2019-05-30 09:30:00,1.241016,1.1226926
2019-05-28,2019-05-30 09:45:00,0.910547,0.90601784
2019-05-28,2019-05-30 10:00:00,0.713672,0.5838792
2019-05-28,2019-05-30 10:15:00,0.523828,0.3385778
2019-05-28,2019-05-30 10:30:00,0.379687,0.21127899
2019-05-28,2019-05-30 10:45:00,0.256641,0.059084877
2019-05-28,2019-05-30 11:00:00,0.154687,-0.024329983
2019-05-28,2019-05-30 11:15:00,0.014062,-0.06524717
2019-05-28,2019-05-30 11:30:00,0.0,-0.025021728
2019-05-28,2019-05-30 11:45:00,0.0,-0.068875946
2019-05-28,2019-05-30 12:00:00,0.0,-0.10647177
2019-05-28,2019-05-30 12:15:00,0.0,-0.054215167
2019-05-28,2019-05-30 12:30:00,0.0,-0.038554646
2019-05-28,2019-05-30 12:45:00,0.0,-0.055023283
2019-05-28,2019-05-30 13:00:00,0.0,-0.05824922
2019-05-28,2019-05-30 13:15:00,0.0,-0.0617292
2019-05-28,2019-05-30 13:30:00,0.0,-0.006070245
2019-05-28,2019-05-30 13:45:00,0.0,0.013356309
2019-05-28,2019-05-30 14:00:00,0.0,0.09083891
2019-05-28,2019-05-30 14:15:00,0.0,0.076944254
2019-05-28,2019-05-29 14:45:00,0.0,0.015842311
2019-05-28,2019-05-29 15:00:00,0.0,0.098493636
2019-05-28,2019-05-29 15:15:00,0.0,0.08989388
2019-05-28,2019-05-29 15:30:00,0.0,0.057577714
2019-05-28,2019-05-29 15:45:00,0.0,0.01916352
2019-05-28,2019-05-29 16:00:00,0.0,0.024558367
2019-05-28,2019-05-29 16:15:00,0.0,0.016088013
2019-05-28,2019-05-29 16:30:00,0.0,-0.0059800562
2019-05-28,2019-05-29 16:45:00,0.0,-0.030474491
2019-05-28,2019-05-29 17:00:00,0.0,-0.015898695
2019-05-28,2019-05-29 17:15:00,0.0,-0.014646266
2019-05-28,2019-05-29 17:30:00,0.0,-0.015520016
2019-05-28,2019-05-29 17:45:00,0.0,-0.04202473
2019-05-28,2019-05-29 18:00:00,0.0,-0.049169883
2019-05-28,2019-05-29 18:15:00,0.0,-0.036100633
2019-05-28,2019-05-29 18:30:00,0.0,-0.03347005
2019-05-28,2019-05-29 18:45:00,0.0,0.0041562244
2019-05-28,2019-05-29 19:00:00,0.0,-0.019636348
2019-05-28,2019-05-29 19:15:00,0.0,-0.008218624
2019-05-28,2019-05-29 19:30:00,0.0,-0.06793942
2019-05-28,2019-05-29 19:45:00,0.0,-0.017389666
2019-05-28,2019-05-29 20:00:00,0.0,-0.07831371
2019-05-28,2019-05-29 20:15:00,0.0,-0.09496955
2019-05-28,2019-05-29 20:30:00,0.0,-0.08807638
2019-05-28,2019-05-29 20:45:00,0.0,-0.045102946
2019-05-28,2019-05-29 21:00:00,0.0,-0.07120499
2019-05-28,2019-05-29 21:15:00,0.0,-0.037840568
2019-05-28,2019-05-29 21:30:00,0.0,0.012604136
2019-05-28,2019-05-29 21:45:00,0.193359,0.09301294
2019-05-28,2019-05-29 22:00:00,0.302344,0.17686884
2019-05-28,2019-05-29 22:15:00,0.439453,0.29007104
2019-05-28,2019-05-29 22:30:00,0.481641,0.4562537
2019-05-28,2019-05-29 22:45:00,0.583594,0.6551923
2019-05-28,2019-05-29 23:00:00,0.984375,0.9117589
2019-05-28,2019-05-29 23:15:00,0.812109,1.1943123
2019-05-28,2019-05-29 23:30:00,1.364062,1.379816
2019-05-28,2019-05-29 23:45:00,1.434375,1.6253946
2019-05-28,2019-05-30 00:00:00,1.930078,1.913211
2019-05-28,2019-05-30 00:15:00,2.383594,2.2195752
2019-05-28,2019-05-30 00:30:00,2.446875,2.4241977
2019-05-28,2019-05-30 00:45:00,2.707031,2.6529188
2019-05-28,2019-05-30 01:00:00,3.058594,2.9170668
2019-05-28,2019-05-30 01:15:00,3.266016,3.1757188
2019-05-28,2019-05-30 01:30:00,3.4875,3.3913028
2019-05-28,2019-05-30 01:45:00,3.666797,3.5775378
2019-05-28,2019-05-30 02:00:00,3.863672,3.6588814
2019-05-28,2019-05-30 02:15:00,3.909375,3.7702482
2019-05-28,2019-05-30 02:30:00,3.99375,3.832868
2019-05-28,2019-05-30 02:45:00,3.877734,3.874688
2019-05-28,2019-05-30 03:00:00,4.158983999999999,4.0359983
2019-05-28,2019-05-30 03:15:00,4.187109,4.1014686
2019-05-28,2019-05-30 03:30:00,4.081641,4.0880823
2019-05-28,2019-05-30 03:45:00,4.092187,4.134086
2019-05-28,2019-05-30 04:00:00,3.891797,4.113585
2019-05-28,2019-05-30 04:15:00,3.779297,4.058485
2019-05-28,2019-05-30 04:30:00,2.900391,4.0584164
2019-05-28,2019-05-30 04:45:00,3.378515,4.044339
2019-05-28,2019-05-30 05:00:00,3.009375,4.0428843
2019-05-28,2019-05-30 05:15:00,4.074609,3.9198844
2019-05-28,2019-05-30 05:30:00,3.91289,3.8904276
2019-05-28,2019-05-30 05:45:00,3.730078,3.7498546
2019-05-28,2019-05-30 06:00:00,3.308203,3.8011763
2019-05-28,2019-05-30 06:15:00,3.877734,3.6956072
2019-05-28,2019-05-30 06:30:00,2.267578,3.567753
2019-05-28,2019-05-30 06:45:00,1.357031,3.5057924
2019-05-28,2019-05-30 07:00:00,2.664844,3.4467936
2019-05-28,2019-05-30 07:15:00,2.506641,3.325032
2019-05-28,2019-05-30 07:30:00,3.476953,3.169838
2019-05-28,2019-05-30 07:45:00,3.153516,3.0703979
2019-05-28,2019-05-30 08:00:00,2.9636720000000003,2.8862782
2019-05-28,2019-05-30 08:15:00,2.626172,2.5640628
2019-05-28,2019-05-30 08:30:00,2.323828,2.274326
2019-05-28,2019-05-30 08:45:00,2.035547,2.1299746
2019-05-28,2019-05-30 09:00:00,1.715625,1.7447495
2019-05-28,2019-05-30 09:15:00,1.480078,1.4288723
2019-05-28,2019-05-30 09:30:00,1.241016,1.1146133
2019-05-28,2019-05-30 09:45:00,0.910547,0.8644417
2019-05-28,2019-05-30 10:00:00,0.713672,0.66741747
2019-05-28,2019-05-30 10:15:00,0.523828,0.38370124
2019-05-28,2019-05-30 10:30:00,0.379687,0.18777522
2019-05-28,2019-05-30 10:45:00,0.256641,0.09467312
2019-05-28,2019-05-30 11:00:00,0.154687,-0.016874865
2019-05-28,2019-05-30 11:15:00,0.014062,-0.06409482
2019-05-28,2019-05-30 11:30:00,0.0,-0.09645485
2019-05-28,2019-05-30 11:45:00,0.0,-0.037515182
2019-05-28,2019-05-30 12:00:00,0.0,-0.07445248
2019-05-28,2019-05-30 12:15:00,0.0,-0.10694175
2019-05-28,2019-05-30 12:30:00,0.0,-0.054750133
2019-05-28,2019-05-30 12:45:00,0.0,-0.045493886
2019-05-28,2019-05-30 13:00:00,0.0,-0.05556915
2019-05-28,2019-05-30 13:15:00,0.0,-0.06884656
2019-05-28,2019-05-30 13:30:00,0.0,-0.08029693
2019-05-28,2019-05-30 13:45:00,0.0,-0.01656489
2019-05-28,2019-05-30 14:00:00,0.0,0.009651776
2019-05-28,2019-05-30 14:15:00,0.0,0.09468557
2019-05-28,2019-05-30 14:30:00,0.0,0.07848605
2019-05-28,2019-05-29 15:00:00,0.0,-0.0050098845
2019-05-28,2019-05-29 15:15:00,0.0,0.084612705
2019-05-28,2019-05-29 15:30:00,0.0,0.08168204
2019-05-28,2019-05-29 15:45:00,0.0,0.053975996
2019-05-28,2019-05-29 16:00:00,0.0,0.015085716
2019-05-28,2019-05-29 16:15:00,0.0,0.026392661
2019-05-28,2019-05-29 16:30:00,0.0,0.016228952
2019-05-28,2019-05-29 16:45:00,0.0,-0.0075531546
2019-05-28,2019-05-29 17:00:00,0.0,-0.035201624
2019-05-28,2019-05-29 17:15:00,0.0,-0.01737764
2019-05-28,2019-05-29 17:30:00,0.0,-0.006934304
2019-05-28,2019-05-29 17:45:00,0.0,-0.005160697
2019-05-28,2019-05-29 18:00:00,0.0,-0.040827993
2019-05-28,2019-05-29 18:15:00,0.0,-0.03315085
2019-05-28,2019-05-29 18:30:00,0.0,-0.020640988
2019-05-28,2019-05-29 18:45:00,0.0,-0.009368051
2019-05-28,2019-05-29 19:00:00,0.0,0.021398121
2019-05-28,2019-05-29 19:15:00,0.0,-0.0020752326
2019-05-28,2019-05-29 19:30:00,0.0,0.0024524163
2019-05-28,2019-05-29 19:45:00,0.0,-0.056865096
2019-05-28,2019-05-29 20:00:00,0.0,-0.021114912
2019-05-28,2019-05-29 20:15:00,0.0,-0.08249586
2019-05-28,2019-05-29 20:30:00,0.0,-0.09706585
2019-05-28,2019-05-29 20:45:00,0.0,-0.08859429
2019-05-28,2019-05-29 21:00:00,0.0,-0.04477393
2019-05-28,2019-05-29 21:15:00,0.0,-0.06759325
2019-05-28,2019-05-29 21:30:00,0.0,-0.022282142
2019-05-28,2019-05-29 21:45:00,0.193359,0.041315265
2019-05-28,2019-05-29 22:00:00,0.302344,0.14361012
2019-05-28,2019-05-29 22:15:00,0.439453,0.25339192
2019-05-28,2019-05-29 22:30:00,0.481641,0.40427047
2019-05-28,2019-05-29 22:45:00,0.583594,0.5964858
2019-05-28,2019-05-29 23:00:00,0.984375,0.8352219
2019-05-28,2019-05-29 23:15:00,0.812109,1.1246812
2019-05-28,2019-05-29 23:30:00,1.364062,1.4370093
2019-05-28,2019-05-29 23:45:00,1.434375,1.6378891
2019-05-28,2019-05-30 00:00:00,1.930078,1.8966814
2019-05-28,2019-05-30 00:15:00,2.383594,2.1922846
2019-05-28,2019-05-30 00:30:00,2.446875,2.48685
2019-05-28,2019-05-30 00:45:00,2.707031,2.6798615
2019-05-28,2019-05-30 01:00:00,3.058594,2.885721
2019-05-28,2019-05-30 01:15:00,3.266016,3.1475327
2019-05-28,2019-05-30 01:30:00,3.4875,3.3822708
2019-05-28,2019-05-30 01:45:00,3.666797,3.5811992
2019-05-28,2019-05-30 02:00:00,3.863672,3.7422092
2019-05-28,2019-05-30 02:15:00,3.909375,3.7907338
2019-05-28,2019-05-30 02:30:00,3.99375,3.8823938
2019-05-28,2019-05-30 02:45:00,3.877734,3.9224591
2019-05-28,2019-05-30 03:00:00,4.158983999999999,3.9452507
2019-05-28,2019-05-30 03:15:00,4.187109,4.0876784
2019-05-28,2019-05-30 03:30:00,4.081641,4.1302485
2019-05-28,2019-05-30 03:45:00,4.092187,4.0999556
2019-05-28,2019-05-30 04:00:00,3.891797,4.137946
2019-05-28,2019-05-30 04:15:00,3.779297,4.1041203
2019-05-28,2019-05-30 04:30:00,2.900391,4.039621
2019-05-28,2019-05-30 04:45:00,3.378515,4.036318
2019-05-28,2019-05-30 05:00:00,3.009375,4.0225806
2019-05-28,2019-05-30 05:15:00,4.074609,4.0114655
2019-05-28,2019-05-30 05:30:00,3.91289,3.8876424
2019-05-28,2019-05-30 05:45:00,3.730078,3.8520894
2019-05-28,2019-05-30 06:00:00,3.308203,3.695723
2019-05-28,2019-05-30 06:15:00,3.877734,3.7321608
2019-05-28,2019-05-30 06:30:00,2.267578,3.6064765
2019-05-28,2019-05-30 06:45:00,1.357031,3.464044
2019-05-28,2019-05-30 07:00:00,2.664844,3.3806152
2019-05-28,2019-05-30 07:15:00,2.506641,3.2958798
2019-05-28,2019-05-30 07:30:00,3.476953,3.138831
2019-05-28,2019-05-30 07:45:00,3.153516,2.9557447
2019-05-28,2019-05-30 08:00:00,2.9636720000000003,2.824586
2019-05-28,2019-05-30 08:15:00,2.626172,2.6100714
2019-05-28,2019-05-30 08:30:00,2.323828,2.2601016
2019-05-28,2019-05-30 08:45:00,2.035547,1.9471717
2019-05-28,2019-05-30 09:00:00,1.715625,1.7924188
2019-05-28,2019-05-30 09:15:00,1.480078,1.4155835
2019-05-28,2019-05-30 09:30:00,1.241016,1.1209536
2019-05-28,2019-05-30 09:45:00,0.910547,0.8455492
2019-05-28,2019-05-30 10:00:00,0.713672,0.6323205
2019-05-28,2019-05-30 10:15:00,0.523828,0.47602576
2019-05-28,2019-05-30 10:30:00,0.379687,0.23904195
2019-05-28,2019-05-30 10:45:00,0.256641,0.09632823
2019-05-28,2019-05-30 11:00:00,0.154687,0.03583017
2019-05-28,2019-05-30 11:15:00,0.014062,-0.036497843
2019-05-28,2019-05-30 11:30:00,0.0,-0.052780427
2019-05-28,2019-05-30 11:45:00,0.0,-0.08073195
2019-05-28,2019-05-30 12:00:00,0.0,-0.009702235
2019-05-28,2019-05-30 12:15:00,0.0,-0.049580157
2019-05-28,2019-05-30 12:30:00,0.0,-0.07640202
2019-05-28,2019-05-30 12:45:00,0.0,-0.034471963
2019-05-28,2019-05-30 13:00:00,0.0,-0.026422821
2019-05-28,2019-05-30 13:15:00,0.0,-0.039428093
2019-05-28,2019-05-30 13:30:00,0.0,-0.05940094
2019-05-28,2019-05-30 13:45:00,0.0,-0.0817169
2019-05-28,2019-05-30 14:00:00,0.0,-0.016547475
2019-05-28,2019-05-30 14:15:00,0.0,0.007878862
2019-05-28,2019-05-30 14:30:00,0.0,0.09295659
2019-05-28,2019-05-30 14:45:00,0.0,0.06916973
2019-05-28,2019-05-29 15:15:00,0.0,-0.02920071
2019-05-28,2019-05-29 15:30:00,0.0,0.06283999
2019-05-28,2019-05-29 15:45:00,0.0,0.06668495
2019-05-28,2019-05-29 16:00:00,0.0,0.04265836
2019-05-28,2019-05-29 16:15:00,0.0,0.005547273
2019-05-28,2019-05-29 16:30:00,0.0,0.018222114
2019-05-28,2019-05-29 16:45:00,0.0,0.0099630095
2019-05-28,2019-05-29 17:00:00,0.0,-0.015990993
2019-05-28,2019-05-29 17:15:00,0.0,-0.04509906
2019-05-28,2019-05-29 17:30:00,0.0,-0.022242436
2019-05-28,2019-05-29 17:45:00,0.0,-0.0007704776
2019-05-28,2019-05-29 18:00:00,0.0,0.0049051624
2019-05-28,2019-05-29 18:15:00,0.0,-0.03422007
2019-05-28,2019-05-29 18:30:00,0.0,-0.008430544
2019-05-28,2019-05-29 18:45:00,0.0,0.0052352473
2019-05-28,2019-05-29 19:00:00,0.0,0.02855182
2019-05-28,2019-05-29 19:15:00,0.0,0.05293815
2019-05-28,2019-05-29 19:30:00,0.0,0.030074116
2019-05-28,2019-05-29 19:45:00,0.0,0.028648341
2019-05-28,2019-05-29 20:00:00,0.0,-0.030496687
2019-05-28,2019-05-29 20:15:00,0.0,-0.010519829
2019-05-28,2019-05-29 20:30:00,0.0,-0.07296737
2019-05-28,2019-05-29 20:45:00,0.0,-0.08840863
2019-05-28,2019-05-29 21:00:00,0.0,-0.07918961
2019-05-28,2019-05-29 21:15:00,0.0,-0.037458137
2019-05-28,2019-05-29 21:30:00,0.0,-0.056378637
2019-05-28,2019-05-29 21:45:00,0.193359,-0.0031682067
2019-05-28,2019-05-29 22:00:00,0.302344,0.07287118
2019-05-28,2019-05-29 22:15:00,0.439453,0.19401857
2019-05-28,2019-05-29 22:30:00,0.481641,0.32907465
2019-05-28,2019-05-29 22:45:00,0.583594,0.51570356
2019-05-28,2019-05-29 23:00:00,0.984375,0.7327936
2019-05-28,2019-05-29 23:15:00,0.812109,1.0069726
2019-05-28,2019-05-29 23:30:00,1.364062,1.3279468
2019-05-28,2019-05-29 23:45:00,1.434375,1.6657279
2019-05-28,2019-05-30 00:00:00,1.930078,1.881078
2019-05-28,2019-05-30 00:15:00,2.383594,2.1513894
2019-05-28,2019-05-30 00:30:00,2.446875,2.4489915
2019-05-28,2019-05-30 00:45:00,2.707031,2.7293315
2019-05-28,2019-05-30 01:00:00,3.058594,2.9081068
2019-05-28,2019-05-30 01:15:00,3.266016,3.088026
2019-05-28,2019-05-30 01:30:00,3.4875,3.344623
2019-05-28,2019-05-30 01:45:00,3.666797,3.5522373
2019-05-28,2019-05-30 02:00:00,3.863672,3.7335653
2019-05-28,2019-05-30 02:15:00,3.909375,3.868817
2019-05-28,2019-05-30 02:30:00,3.99375,3.882044
2019-05-28,2019-05-30 02:45:00,3.877734,3.9545414
2019-05-28,2019-05-30 03:00:00,4.158983999999999,3.9764342
2019-05-28,2019-05-30 03:15:00,4.187109,3.9832232
2019-05-28,2019-05-30 03:30:00,4.081641,4.112805
2019-05-28,2019-05-30 03:45:00,4.092187,4.136375
2019-05-28,2019-05-30 04:00:00,3.891797,4.0954
2019-05-28,2019-05-30 04:15:00,3.779297,4.128335
2019-05-28,2019-05-30 04:30:00,2.900391,4.0837092
2019-05-28,2019-05-30 04:45:00,3.378515,4.0141563
2019-05-28,2019-05-30 05:00:00,3.009375,4.00996
2019-05-28,2019-05-30 05:15:00,4.074609,3.9961245
2019-05-28,2019-05-30 05:30:00,3.91289,3.976608
2019-05-28,2019-05-30 05:45:00,3.730078,3.8518045
2019-05-28,2019-05-30 06:00:00,3.308203,3.8075151
2019-05-28,2019-05-30 06:15:00,3.877734,3.63343
2019-05-28,2019-05-30 06:30:00,2.267578,3.6496954
2019-05-28,2019-05-30 06:45:00,1.357031,3.4996114
2019-05-28,2019-05-30 07:00:00,2.664844,3.3387341
2019-05-28,2019-05-30 07:15:00,2.506641,3.2313826
2019-05-28,2019-05-30 07:30:00,3.476953,3.1167145
2019-05-28,2019-05-30 07:45:00,3.153516,2.9246984
2019-05-28,2019-05-30 08:00:00,2.9636720000000003,2.713636
2019-05-28,2019-05-30 08:15:00,2.626172,2.5513973
