起报时间,预报时间,实际功率 (MW),FusionModel预测功率 (MW)
2019-05-30,2019-05-31 22:00:00,0.077344,0.15152438
2019-05-30,2019-05-31 22:15:00,0.16875,0.25485933
2019-05-30,2019-05-31 22:30:00,0.344531,0.37568343
2019-05-30,2019-05-31 22:45:00,0.298828,0.49884647
2019-05-30,2019-05-31 23:00:00,0.351562,0.6661631
2019-05-30,2019-05-31 23:15:00,0.2953119999999999,0.8710324
2019-05-30,2019-05-31 23:30:00,0.523828,1.0653089
2019-05-30,2019-05-31 23:45:00,0.833203,1.2973144
2019-05-30,2019-06-01 00:00:00,0.794531,1.5154879
2019-05-30,2019-06-01 00:15:00,0.523828,1.7711624
2019-05-30,2019-06-01 00:30:00,0.418359,1.955374
2019-05-30,2019-06-01 00:45:00,0.369141,2.2115295
2019-05-30,2019-06-01 01:00:00,1.283203,2.41632
2019-05-30,2019-06-01 01:15:00,2.025,2.6215463
2019-05-30,2019-06-01 01:30:00,3.241406,2.769574
2019-05-30,2019-06-01 01:45:00,3.491015,2.913471
2019-05-30,2019-06-01 02:00:00,3.765234,3.0338883
2019-05-30,2019-06-01 02:15:00,3.877734,3.13231
2019-05-30,2019-06-01 02:30:00,3.986719,3.248396
2019-05-30,2019-06-01 02:45:00,4.134375,3.313437
2019-05-30,2019-06-01 03:00:00,4.201172,3.2967885
2019-05-30,2019-06-01 03:15:00,4.282031,3.2983434
2019-05-30,2019-06-01 03:30:00,4.2785150000000005,3.322474
2019-05-30,2019-06-01 03:45:00,4.264453,3.2520807
2019-05-30,2019-06-01 04:00:00,4.362891,3.2224426
2019-05-30,2019-06-01 04:15:00,4.275,3.192559
2019-05-30,2019-06-01 04:30:00,4.148438,3.1552455
2019-05-30,2019-06-01 04:45:00,4.355859,3.1023793
2019-05-30,2019-06-01 05:00:00,4.369922,3.125301
2019-05-30,2019-06-01 05:15:00,2.439844,3.071888
2019-05-30,2019-06-01 05:30:00,4.246875,3.0658255
2019-05-30,2019-06-01 05:45:00,1.567969,3.0813878
2019-05-30,2019-06-01 06:00:00,1.6523439999999998,3.0209053
2019-05-30,2019-06-01 06:15:00,4.33125,3.0163393
2019-05-30,2019-06-01 06:30:00,3.863672,2.9478734
2019-05-30,2019-05-31 07:00:00,3.716016,2.7048936
2019-05-30,2019-05-31 07:15:00,2.988281,2.5163016
2019-05-30,2019-05-31 07:30:00,2.460938,2.4426887
2019-05-30,2019-05-31 07:45:00,2.882812,2.2436616
2019-05-30,2019-05-31 08:00:00,1.6804689999999998,2.0463889
2019-05-30,2019-05-31 08:15:00,1.026562,1.844546
2019-05-30,2019-05-31 08:30:00,1.360547,1.5846024
2019-05-30,2019-05-31 08:45:00,1.248047,1.3705424
2019-05-30,2019-05-31 09:00:00,2.341406,1.137645
2019-05-30,2019-05-31 09:15:00,1.648828,0.9332512
2019-05-30,2019-05-31 09:30:00,1.089844,0.68886703
2019-05-30,2019-05-31 09:45:00,0.7558590000000001,0.49227265
2019-05-30,2019-05-31 10:00:00,0.875391,0.36405534
2019-05-30,2019-05-31 10:15:00,0.28125,0.22851859
2019-05-30,2019-05-31 10:30:00,0.326953,0.1203623
2019-05-30,2019-05-31 10:45:00,0.221484,0.047848597
2019-05-30,2019-05-31 11:00:00,0.130078,-0.0046000592
2019-05-30,2019-05-31 11:15:00,0.0,0.010137916
2019-05-30,2019-05-31 11:30:00,0.0,-0.0015641227
2019-05-30,2019-05-31 11:45:00,0.0,-0.0070002526
2019-05-30,2019-05-31 12:00:00,0.0,0.0050728917
2019-05-30,2019-05-31 12:15:00,0.0,0.014370933
2019-05-30,2019-05-31 12:30:00,0.0,0.023384549
2019-05-30,2019-05-31 12:45:00,0.0,0.046343364
2019-05-30,2019-05-31 13:00:00,0.0,0.07127851
2019-05-30,2019-05-31 13:15:00,0.0,0.0917883
2019-05-30,2019-05-31 13:30:00,0.0,0.077157736
2019-05-30,2019-05-31 13:45:00,0.0,0.11610131
2019-05-30,2019-05-31 14:00:00,0.0,0.085300826
2019-05-30,2019-05-31 14:15:00,0.0,0.0831682
2019-05-30,2019-05-31 14:30:00,0.0,0.06626852
2019-05-30,2019-05-31 14:45:00,0.0,0.0644362
2019-05-30,2019-05-31 15:00:00,0.0,0.048157267
2019-05-30,2019-05-31 15:15:00,0.0,0.027096111
2019-05-30,2019-05-31 15:30:00,0.0,0.02707902
2019-05-30,2019-05-31 15:45:00,0.0,0.013258768
2019-05-30,2019-05-31 16:00:00,0.0,0.011455368
2019-05-30,2019-05-31 16:15:00,0.0,0.0030536503
2019-05-30,2019-05-31 16:30:00,0.0,0.010046506
2019-05-30,2019-05-31 16:45:00,0.0,0.00867198
2019-05-30,2019-05-31 17:00:00,0.0,0.026816566
2019-05-30,2019-05-31 17:15:00,0.0,0.0309704
2019-05-30,2019-05-31 17:30:00,0.0,0.02081754
2019-05-30,2019-05-31 17:45:00,0.0,0.044167228
2019-05-30,2019-05-31 18:00:00,0.0,0.03289036
2019-05-30,2019-05-31 18:15:00,0.0,0.03235909
2019-05-30,2019-05-31 18:30:00,0.0,0.052855488
2019-05-30,2019-05-31 18:45:00,0.0,0.045858134
2019-05-30,2019-05-31 19:00:00,0.0,0.06892838
2019-05-30,2019-05-31 19:15:00,0.0,0.043971203
2019-05-30,2019-05-31 19:30:00,0.0,0.043861855
2019-05-30,2019-05-31 19:45:00,0.0,0.03302072
2019-05-30,2019-05-31 20:00:00,0.0,0.022059754
2019-05-30,2019-05-31 20:15:00,0.0,0.024305176
2019-05-30,2019-05-31 20:30:00,0.0,0.0051037446
2019-05-30,2019-05-31 20:45:00,0.0,0.03803122
2019-05-30,2019-05-31 21:00:00,0.0,0.015459955
2019-05-30,2019-05-31 21:15:00,0.0,0.026958771
2019-05-30,2019-05-31 21:30:00,0.0,0.07008447
2019-05-30,2019-05-31 21:45:00,0.0,0.13203602
2019-05-30,2019-05-31 22:00:00,0.077344,0.20031548
2019-05-30,2019-05-31 22:15:00,0.16875,0.29253608
2019-05-30,2019-05-31 22:30:00,0.344531,0.38200593
2019-05-30,2019-05-31 22:45:00,0.298828,0.51409405
2019-05-30,2019-05-31 23:00:00,0.351562,0.64703614
2019-05-30,2019-05-31 23:15:00,0.2953119999999999,0.8146876
2019-05-30,2019-05-31 23:30:00,0.523828,1.0328242
2019-05-30,2019-05-31 23:45:00,0.833203,1.2097907
2019-05-30,2019-06-01 00:00:00,0.794531,1.4346215
2019-05-30,2019-06-01 00:15:00,0.523828,1.6293639
2019-05-30,2019-06-01 00:30:00,0.418359,1.8658236
2019-05-30,2019-06-01 00:45:00,0.369141,2.0193138
2019-05-30,2019-06-01 01:00:00,1.283203,2.256918
2019-05-30,2019-06-01 01:15:00,2.025,2.442798
2019-05-30,2019-06-01 01:30:00,3.241406,2.6101878
2019-05-30,2019-06-01 01:45:00,3.491015,2.7372048
2019-05-30,2019-06-01 02:00:00,3.765234,2.8694339
2019-05-30,2019-06-01 02:15:00,3.877734,2.9700394
2019-05-30,2019-06-01 02:30:00,3.986719,3.0642893
2019-05-30,2019-06-01 02:45:00,4.134375,3.157692
2019-05-30,2019-06-01 03:00:00,4.201172,3.219767
2019-05-30,2019-06-01 03:15:00,4.282031,3.2036483
2019-05-30,2019-06-01 03:30:00,4.2785150000000005,3.221177
2019-05-30,2019-06-01 03:45:00,4.264453,3.2448413
2019-05-30,2019-06-01 04:00:00,4.362891,3.1811614
2019-05-30,2019-06-01 04:15:00,4.275,3.1626832
2019-05-30,2019-06-01 04:30:00,4.148438,3.1351492
2019-05-30,2019-06-01 04:45:00,4.355859,3.084089
2019-05-30,2019-06-01 05:00:00,4.369922,3.027733
2019-05-30,2019-06-01 05:15:00,2.439844,3.0394647
2019-05-30,2019-06-01 05:30:00,4.246875,2.9835782
2019-05-30,2019-06-01 05:45:00,1.567969,2.949614
2019-05-30,2019-06-01 06:00:00,1.6523439999999998,2.9357073
2019-05-30,2019-06-01 06:15:00,4.33125,2.8470147
2019-05-30,2019-06-01 06:30:00,3.863672,2.8326287
2019-05-30,2019-06-01 06:45:00,2.091797,2.7282567
2019-05-30,2019-05-31 07:15:00,2.988281,2.771812
2019-05-30,2019-05-31 07:30:00,2.460938,2.5515878
2019-05-30,2019-05-31 07:45:00,2.882812,2.454812
2019-05-30,2019-05-31 08:00:00,1.6804689999999998,2.2286985
2019-05-30,2019-05-31 08:15:00,1.026562,2.0091689
2019-05-30,2019-05-31 08:30:00,1.360547,1.779089
2019-05-30,2019-05-31 08:45:00,1.248047,1.5052849
2019-05-30,2019-05-31 09:00:00,2.341406,1.2807137
2019-05-30,2019-05-31 09:15:00,1.648828,1.0445418
2019-05-30,2019-05-31 09:30:00,1.089844,0.8441681
2019-05-30,2019-05-31 09:45:00,0.7558590000000001,0.6114204
2019-05-30,2019-05-31 10:00:00,0.875391,0.42683172
2019-05-30,2019-05-31 10:15:00,0.28125,0.30090553
2019-05-30,2019-05-31 10:30:00,0.326953,0.1816597
2019-05-30,2019-05-31 10:45:00,0.221484,0.07799029
2019-05-30,2019-05-31 11:00:00,0.130078,0.0181607
2019-05-30,2019-05-31 11:15:00,0.0,-0.021954767
2019-05-30,2019-05-31 11:30:00,0.0,-0.010819331
2019-05-30,2019-05-31 11:45:00,0.0,-0.011856288
2019-05-30,2019-05-31 12:00:00,0.0,-0.025535807
2019-05-30,2019-05-31 12:15:00,0.0,-0.0076108873
2019-05-30,2019-05-31 12:30:00,0.0,0.002561584
2019-05-30,2019-05-31 12:45:00,0.0,0.0019630492
2019-05-30,2019-05-31 13:00:00,0.0,0.025547162
2019-05-30,2019-05-31 13:15:00,0.0,0.049882106
2019-05-30,2019-05-31 13:30:00,0.0,0.07520344
2019-05-30,2019-05-31 13:45:00,0.0,0.0569221
2019-05-30,2019-05-31 14:00:00,0.0,0.100040406
2019-05-30,2019-05-31 14:15:00,0.0,0.07475271
2019-05-30,2019-05-31 14:30:00,0.0,0.07525311
2019-05-30,2019-05-31 14:45:00,0.0,0.07053915
2019-05-30,2019-05-31 15:00:00,0.0,0.062247608
2019-05-30,2019-05-31 15:15:00,0.0,0.04475157
2019-05-30,2019-05-31 15:30:00,0.0,0.034085624
2019-05-30,2019-05-31 15:45:00,0.0,0.03440156
2019-05-30,2019-05-31 16:00:00,0.0,0.026209705
2019-05-30,2019-05-31 16:15:00,0.0,0.03374335
2019-05-30,2019-05-31 16:30:00,0.0,0.024819352
2019-05-30,2019-05-31 16:45:00,0.0,0.036063157
2019-05-30,2019-05-31 17:00:00,0.0,0.037134655
2019-05-30,2019-05-31 17:15:00,0.0,0.05179551
2019-05-30,2019-05-31 17:30:00,0.0,0.050635673
2019-05-30,2019-05-31 17:45:00,0.0,0.05319893
2019-05-30,2019-05-31 18:00:00,0.0,0.06596774
2019-05-30,2019-05-31 18:15:00,0.0,0.05870469
2019-05-30,2019-05-31 18:30:00,0.0,0.05430623
2019-05-30,2019-05-31 18:45:00,0.0,0.061992943
2019-05-30,2019-05-31 19:00:00,0.0,0.05573453
2019-05-30,2019-05-31 19:15:00,0.0,0.062320005
2019-05-30,2019-05-31 19:30:00,0.0,0.022041164
2019-05-30,2019-05-31 19:45:00,0.0,0.020829588
2019-05-30,2019-05-31 20:00:00,0.0,-0.012213629
2019-05-30,2019-05-31 20:15:00,0.0,-0.026195541
2019-05-30,2019-05-31 20:30:00,0.0,-0.043446906
2019-05-30,2019-05-31 20:45:00,0.0,-0.054081447
2019-05-30,2019-05-31 21:00:00,0.0,-0.03522396
2019-05-30,2019-05-31 21:15:00,0.0,-0.04727015
2019-05-30,2019-05-31 21:30:00,0.0,-0.026859462
2019-05-30,2019-05-31 21:45:00,0.0,0.024151959
2019-05-30,2019-05-31 22:00:00,0.077344,0.10699585
2019-05-30,2019-05-31 22:15:00,0.16875,0.19624355
2019-05-30,2019-05-31 22:30:00,0.344531,0.31717372
2019-05-30,2019-05-31 22:45:00,0.298828,0.4173602
2019-05-30,2019-05-31 23:00:00,0.351562,0.5717895
2019-05-30,2019-05-31 23:15:00,0.2953119999999999,0.7318246
2019-05-30,2019-05-31 23:30:00,0.523828,0.9186547
2019-05-30,2019-05-31 23:45:00,0.833203,1.1608917
2019-05-30,2019-06-01 00:00:00,0.794531,1.3450147
2019-05-30,2019-06-01 00:15:00,0.523828,1.5849887
2019-05-30,2019-06-01 00:30:00,0.418359,1.7874445
2019-05-30,2019-06-01 00:45:00,0.369141,2.0418415
2019-05-30,2019-06-01 01:00:00,1.283203,2.1896338
2019-05-30,2019-06-01 01:15:00,2.025,2.4376085
2019-05-30,2019-06-01 01:30:00,3.241406,2.6386023
2019-05-30,2019-06-01 01:45:00,3.491015,2.801524
2019-05-30,2019-06-01 02:00:00,3.765234,2.9353106
2019-05-30,2019-06-01 02:15:00,3.877734,3.0871153
2019-05-30,2019-06-01 02:30:00,3.986719,3.198717
2019-05-30,2019-06-01 02:45:00,4.134375,3.304363
2019-05-30,2019-06-01 03:00:00,4.201172,3.403612
2019-05-30,2019-06-01 03:15:00,4.282031,3.4705312
2019-05-30,2019-06-01 03:30:00,4.2785150000000005,3.4616876
2019-05-30,2019-06-01 03:45:00,4.264453,3.4958887
2019-05-30,2019-06-01 04:00:00,4.362891,3.528349
2019-05-30,2019-06-01 04:15:00,4.275,3.475284
2019-05-30,2019-06-01 04:30:00,4.148438,3.4644747
2019-05-30,2019-06-01 04:45:00,4.355859,3.4396267
2019-05-30,2019-06-01 05:00:00,4.369922,3.388928
2019-05-30,2019-06-01 05:15:00,2.439844,3.3270867
2019-05-30,2019-06-01 05:30:00,4.246875,3.3309727
2019-05-30,2019-06-01 05:45:00,1.567969,3.2616885
2019-05-30,2019-06-01 06:00:00,1.6523439999999998,3.2032437
2019-05-30,2019-06-01 06:15:00,4.33125,3.174089
2019-05-30,2019-06-01 06:30:00,3.863672,3.051576
2019-05-30,2019-06-01 06:45:00,2.091797,3.0192044
2019-05-30,2019-06-01 07:00:00,1.346484,2.872872
2019-05-30,2019-05-31 07:30:00,2.460938,2.669215
2019-05-30,2019-05-31 07:45:00,2.882812,2.411819
2019-05-30,2019-05-31 08:00:00,1.6804689999999998,2.285457
2019-05-30,2019-05-31 08:15:00,1.026562,2.0406806
2019-05-30,2019-05-31 08:30:00,1.360547,1.8034058
2019-05-30,2019-05-31 08:45:00,1.248047,1.5527143
2019-05-30,2019-05-31 09:00:00,2.341406,1.284575
2019-05-30,2019-05-31 09:15:00,1.648828,1.0624026
2019-05-30,2019-05-31 09:30:00,1.089844,0.83837533
2019-05-30,2019-05-31 09:45:00,0.7558590000000001,0.64676416
2019-05-30,2019-05-31 10:00:00,0.875391,0.4349718
2019-05-30,2019-05-31 10:15:00,0.28125,0.2748039
2019-05-30,2019-05-31 10:30:00,0.326953,0.16567647
2019-05-30,2019-05-31 10:45:00,0.221484,0.07050125
2019-05-30,2019-05-31 11:00:00,0.130078,-0.0061549544
2019-05-30,2019-05-31 11:15:00,0.0,-0.05568317
2019-05-30,2019-05-31 11:30:00,0.0,-0.065094665
2019-05-30,2019-05-31 11:45:00,0.0,-0.04304906
2019-05-30,2019-05-31 12:00:00,0.0,-0.024614334
2019-05-30,2019-05-31 12:15:00,0.0,-0.03056088
2019-05-30,2019-05-31 12:30:00,0.0,-0.006955933
2019-05-30,2019-05-31 12:45:00,0.0,0.005018346
2019-05-30,2019-05-31 13:00:00,0.0,0.009303346
2019-05-30,2019-05-31 13:15:00,0.0,0.03355082
2019-05-30,2019-05-31 13:30:00,0.0,0.0623609
2019-05-30,2019-05-31 13:45:00,0.0,0.08177999
2019-05-30,2019-05-31 14:00:00,0.0,0.06934179
2019-05-30,2019-05-31 14:15:00,0.0,0.11069566
2019-05-30,2019-05-31 14:30:00,0.0,0.09804851
2019-05-30,2019-05-31 14:45:00,0.0,0.099303715
2019-05-30,2019-05-31 15:00:00,0.0,0.096864924
2019-05-30,2019-05-31 15:15:00,0.0,0.09377954
2019-05-30,2019-05-31 15:30:00,0.0,0.080636516
2019-05-30,2019-05-31 15:45:00,0.0,0.0677087
2019-05-30,2019-05-31 16:00:00,0.0,0.075212
2019-05-30,2019-05-31 16:15:00,0.0,0.067037284
2019-05-30,2019-05-31 16:30:00,0.0,0.07888679
2019-05-30,2019-05-31 16:45:00,0.0,0.05966957
2019-05-30,2019-05-31 17:00:00,0.0,0.0786892
2019-05-30,2019-05-31 17:15:00,0.0,0.074910484
2019-05-30,2019-05-31 17:30:00,0.0,0.08472942
2019-05-30,2019-05-31 17:45:00,0.0,0.06941341
2019-05-30,2019-05-31 18:00:00,0.0,0.06990965
2019-05-30,2019-05-31 18:15:00,0.0,0.07086139
2019-05-30,2019-05-31 18:30:00,0.0,0.06338705
2019-05-30,2019-05-31 18:45:00,0.0,0.04815352
2019-05-30,2019-05-31 19:00:00,0.0,0.051251475
2019-05-30,2019-05-31 19:15:00,0.0,0.03408669
2019-05-30,2019-05-31 19:30:00,0.0,0.038159467
2019-05-30,2019-05-31 19:45:00,0.0,-0.0066720434
2019-05-30,2019-05-31 20:00:00,0.0,-0.009995919
2019-05-30,2019-05-31 20:15:00,0.0,-0.051635195
2019-05-30,2019-05-31 20:30:00,0.0,-0.059640512
2019-05-30,2019-05-31 20:45:00,0.0,-0.08048773
2019-05-30,2019-05-31 21:00:00,0.0,-0.081724904
2019-05-30,2019-05-31 21:15:00,0.0,-0.06139995
2019-05-30,2019-05-31 21:30:00,0.0,-0.06328884
2019-05-30,2019-05-31 21:45:00,0.0,-0.01370053
2019-05-30,2019-05-31 22:00:00,0.077344,0.04570239
2019-05-30,2019-05-31 22:15:00,0.16875,0.15007293
2019-05-30,2019-05-31 22:30:00,0.344531,0.26856512
2019-05-30,2019-05-31 22:45:00,0.298828,0.41022617
2019-05-30,2019-05-31 23:00:00,0.351562,0.53340167
2019-05-30,2019-05-31 23:15:00,0.2953119999999999,0.7093243
2019-05-30,2019-05-31 23:30:00,0.523828,0.88595855
2019-05-30,2019-05-31 23:45:00,0.833203,1.093898
2019-05-30,2019-06-01 00:00:00,0.794531,1.3496397
2019-05-30,2019-06-01 00:15:00,0.523828,1.5489761
2019-05-30,2019-06-01 00:30:00,0.418359,1.7901008
2019-05-30,2019-06-01 00:45:00,0.369141,1.9890425
2019-05-30,2019-06-01 01:00:00,1.283203,2.246803
2019-05-30,2019-06-01 01:15:00,2.025,2.383107
2019-05-30,2019-06-01 01:30:00,3.241406,2.6118405
2019-05-30,2019-06-01 01:45:00,3.491015,2.7876754
2019-05-30,2019-06-01 02:00:00,3.765234,2.9319983
2019-05-30,2019-06-01 02:15:00,3.877734,3.0416644
2019-05-30,2019-06-01 02:30:00,3.986719,3.1772273
2019-05-30,2019-06-01 02:45:00,4.134375,3.270307
2019-05-30,2019-06-01 03:00:00,4.201172,3.3572953
2019-05-30,2019-06-01 03:15:00,4.282031,3.4309492
2019-05-30,2019-06-01 03:30:00,4.2785150000000005,3.4894927
2019-05-30,2019-06-01 03:45:00,4.264453,3.468826
2019-05-30,2019-06-01 04:00:00,4.362891,3.4869292
2019-05-30,2019-06-01 04:15:00,4.275,3.506832
2019-05-30,2019-06-01 04:30:00,4.148438,3.450953
2019-05-30,2019-06-01 04:45:00,4.355859,3.4404066
2019-05-30,2019-06-01 05:00:00,4.369922,3.4085262
2019-05-30,2019-06-01 05:15:00,2.439844,3.3506835
2019-05-30,2019-06-01 05:30:00,4.246875,3.290029
2019-05-30,2019-06-01 05:45:00,1.567969,3.2921906
2019-05-30,2019-06-01 06:00:00,1.6523439999999998,3.218142
2019-05-30,2019-06-01 06:15:00,4.33125,3.1500757
2019-05-30,2019-06-01 06:30:00,3.863672,3.09945
2019-05-30,2019-06-01 06:45:00,2.091797,2.9666004
2019-05-30,2019-06-01 07:00:00,1.346484,2.9142725
2019-05-30,2019-06-01 07:15:00,3.329297,2.7521844
2019-05-30,2019-05-31 07:45:00,2.882812,2.9496171
2019-05-30,2019-05-31 08:00:00,1.6804689999999998,2.644733
2019-05-30,2019-05-31 08:15:00,1.026562,2.4858913
2019-05-30,2019-05-31 08:30:00,1.360547,2.2123296
2019-05-30,2019-05-31 08:45:00,1.248047,1.9380338
2019-05-30,2019-05-31 09:00:00,2.341406,1.6498264
2019-05-30,2019-05-31 09:15:00,1.648828,1.3735484
2019-05-30,2019-05-31 09:30:00,1.089844,1.1307937
2019-05-30,2019-05-31 09:45:00,0.7558590000000001,0.8982341
2019-05-30,2019-05-31 10:00:00,0.875391,0.6875945
2019-05-30,2019-05-31 10:15:00,0.28125,0.47463548
2019-05-30,2019-05-31 10:30:00,0.326953,0.2981159
2019-05-30,2019-05-31 10:45:00,0.221484,0.17696607
2019-05-30,2019-05-31 11:00:00,0.130078,0.07959195
2019-05-30,2019-05-31 11:15:00,0.0,-0.00046998635
2019-05-30,2019-05-31 11:30:00,0.0,-0.062219333
2019-05-30,2019-05-31 11:45:00,0.0,-0.06763428
2019-05-30,2019-05-31 12:00:00,0.0,-0.053182065
2019-05-30,2019-05-31 12:15:00,0.0,-0.02878122
2019-05-30,2019-05-31 12:30:00,0.0,-0.049036786
2019-05-30,2019-05-31 12:45:00,0.0,-0.016565323
2019-05-30,2019-05-31 13:00:00,0.0,-0.0016994178
2019-05-30,2019-05-31 13:15:00,0.0,-0.008875325
2019-05-30,2019-05-31 13:30:00,0.0,0.015832037
2019-05-30,2019-05-31 13:45:00,0.0,0.059973225
2019-05-30,2019-05-31 14:00:00,0.0,0.08115888
2019-05-30,2019-05-31 14:15:00,0.0,0.07733997
2019-05-30,2019-05-31 14:30:00,0.0,0.11252217
2019-05-30,2019-05-31 14:45:00,0.0,0.12199322
2019-05-30,2019-05-31 15:00:00,0.0,0.11626617
2019-05-30,2019-05-31 15:15:00,0.0,0.13247281
2019-05-30,2019-05-31 15:30:00,0.0,0.13393119
2019-05-30,2019-05-31 15:45:00,0.0,0.1234204
2019-05-30,2019-05-31 16:00:00,0.0,0.101262674
2019-05-30,2019-05-31 16:15:00,0.0,0.10789557
2019-05-30,2019-05-31 16:30:00,0.0,0.09386421
2019-05-30,2019-05-31 16:45:00,0.0,0.11378178
2019-05-30,2019-05-31 17:00:00,0.0,0.08645931
2019-05-30,2019-05-31 17:15:00,0.0,0.11589728
2019-05-30,2019-05-31 17:30:00,0.0,0.09491455
2019-05-30,2019-05-31 17:45:00,0.0,0.09095333
2019-05-30,2019-05-31 18:00:00,0.0,0.06346647
2019-05-30,2019-05-31 18:15:00,0.0,0.06311907
2019-05-30,2019-05-31 18:30:00,0.0,0.054454185
2019-05-30,2019-05-31 18:45:00,0.0,0.047528192
2019-05-30,2019-05-31 19:00:00,0.0,0.025605895
2019-05-30,2019-05-31 19:15:00,0.0,0.023844745
2019-05-30,2019-05-31 19:30:00,0.0,0.0058107413
2019-05-30,2019-05-31 19:45:00,0.0,0.0044947714
2019-05-30,2019-05-31 20:00:00,0.0,-0.03561653
2019-05-30,2019-05-31 20:15:00,0.0,-0.032856133
2019-05-30,2019-05-31 20:30:00,0.0,-0.070631504
2019-05-30,2019-05-31 20:45:00,0.0,-0.07394679
2019-05-30,2019-05-31 21:00:00,0.0,-0.08658078
2019-05-30,2019-05-31 21:15:00,0.0,-0.054560907
2019-05-30,2019-05-31 21:30:00,0.0,-0.012511522
2019-05-30,2019-05-31 21:45:00,0.0,0.0034972578
2019-05-30,2019-05-31 22:00:00,0.077344,0.095044896
2019-05-30,2019-05-31 22:15:00,0.16875,0.19028735
2019-05-30,2019-05-31 22:30:00,0.344531,0.33361626
2019-05-30,2019-05-31 22:45:00,0.298828,0.4890048
2019-05-30,2019-05-31 23:00:00,0.351562,0.6675637
2019-05-30,2019-05-31 23:15:00,0.2953119999999999,0.8392159
2019-05-30,2019-05-31 23:30:00,0.523828,1.0454984
2019-05-30,2019-05-31 23:45:00,0.833203,1.2450035
2019-05-30,2019-06-01 00:00:00,0.794531,1.4737494
2019-05-30,2019-06-01 00:15:00,0.523828,1.7509253
2019-05-30,2019-06-01 00:30:00,0.418359,1.9621363
2019-05-30,2019-06-01 00:45:00,0.369141,2.1892643
2019-05-30,2019-06-01 01:00:00,1.283203,2.3678236
2019-05-30,2019-06-01 01:15:00,2.025,2.6287026
2019-05-30,2019-06-01 01:30:00,3.241406,2.728565
2019-05-30,2019-06-01 01:45:00,3.491015,2.9312663
2019-05-30,2019-06-01 02:00:00,3.765234,3.059172
2019-05-30,2019-06-01 02:15:00,3.877734,3.1696079
2019-05-30,2019-06-01 02:30:00,3.986719,3.2396677
2019-05-30,2019-06-01 02:45:00,4.134375,3.3575578
2019-05-30,2019-06-01 03:00:00,4.201172,3.4227693
2019-05-30,2019-06-01 03:15:00,4.282031,3.4890761
2019-05-30,2019-06-01 03:30:00,4.2785150000000005,3.5434053
2019-05-30,2019-06-01 03:45:00,4.264453,3.5820525
2019-05-30,2019-06-01 04:00:00,4.362891,3.5481143
2019-05-30,2019-06-01 04:15:00,4.275,3.548801
2019-05-30,2019-06-01 04:30:00,4.148438,3.5755253
2019-05-30,2019-06-01 04:45:00,4.355859,3.5299308
2019-05-30,2019-06-01 05:00:00,4.369922,3.5349584
2019-05-30,2019-06-01 05:15:00,2.439844,3.509199
2019-05-30,2019-06-01 05:30:00,4.246875,3.4794216
2019-05-30,2019-06-01 05:45:00,1.567969,3.434188
2019-05-30,2019-06-01 06:00:00,1.6523439999999998,3.4465625
2019-05-30,2019-06-01 06:15:00,4.33125,3.4166741
2019-05-30,2019-06-01 06:30:00,3.863672,3.3491807
2019-05-30,2019-06-01 06:45:00,2.091797,3.3043242
2019-05-30,2019-06-01 07:00:00,1.346484,3.180809
2019-05-30,2019-06-01 07:15:00,3.329297,3.1230702
2019-05-30,2019-06-01 07:30:00,3.125391,2.9479349
2019-05-30,2019-05-31 08:00:00,1.6804689999999998,2.7410977
2019-05-30,2019-05-31 08:15:00,1.026562,2.4215539
2019-05-30,2019-05-31 08:30:00,1.360547,2.2365365
2019-05-30,2019-05-31 08:45:00,1.248047,1.9510448
2019-05-30,2019-05-31 09:00:00,2.341406,1.6776091
2019-05-30,2019-05-31 09:15:00,1.648828,1.3918668
2019-05-30,2019-05-31 09:30:00,1.089844,1.1402373
2019-05-30,2019-05-31 09:45:00,0.7558590000000001,0.917606
2019-05-30,2019-05-31 10:00:00,0.875391,0.7198411
2019-05-30,2019-05-31 10:15:00,0.28125,0.5367573
2019-05-30,2019-05-31 10:30:00,0.326953,0.3543622
2019-05-30,2019-05-31 10:45:00,0.221484,0.21651521
2019-05-30,2019-05-31 11:00:00,0.130078,0.12533581
2019-05-30,2019-05-31 11:15:00,0.0,0.056288015
2019-05-30,2019-05-31 11:30:00,0.0,-0.005696755
2019-05-30,2019-05-31 11:45:00,0.0,-0.04602283
2019-05-30,2019-05-31 12:00:00,0.0,-0.048171863
2019-05-30,2019-05-31 12:15:00,0.0,-0.028493851
2019-05-30,2019-05-31 12:30:00,0.0,0.0035900772
2019-05-30,2019-05-31 12:45:00,0.0,-0.0144742355
2019-05-30,2019-05-31 13:00:00,0.0,0.022720404
2019-05-30,2019-05-31 13:15:00,0.0,0.026604623
2019-05-30,2019-05-31 13:30:00,0.0,0.018330388
2019-05-30,2019-05-31 13:45:00,0.0,0.041525446
2019-05-30,2019-05-31 14:00:00,0.0,0.06855313
2019-05-30,2019-05-31 14:15:00,0.0,0.086153
2019-05-30,2019-05-31 14:30:00,0.0,0.0805766
2019-05-30,2019-05-31 14:45:00,0.0,0.10393095
2019-05-30,2019-05-31 15:00:00,0.0,0.115467615
2019-05-30,2019-05-31 15:15:00,0.0,0.10710927
2019-05-30,2019-05-31 15:30:00,0.0,0.12294495
2019-05-30,2019-05-31 15:45:00,0.0,0.12236952
2019-05-30,2019-05-31 16:00:00,0.0,0.10815099
2019-05-30,2019-05-31 16:15:00,0.0,0.09022757
