起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW)
2019-02-27,2019-03-01 10:30:00,0.0,0.008872479
2019-02-27,2019-03-01 10:45:00,0.0,-0.038833663
2019-02-27,2019-03-01 11:00:00,0.0,-0.031134991
2019-02-27,2019-03-01 11:15:00,0.0,-0.04611226
2019-02-27,2019-03-01 11:30:00,0.0,-0.021001715
2019-02-27,2019-03-01 11:45:00,0.0,-0.0054598115
2019-02-27,2019-03-01 12:00:00,0.0,-0.0123338215
2019-02-27,2019-03-01 12:15:00,0.0,0.0001632236
2019-02-27,2019-03-01 12:30:00,0.0,0.017532706
2019-02-27,2019-03-01 12:45:00,0.0,0.027178612
2019-02-27,2019-03-01 13:00:00,0.0,0.03292676
2019-02-27,2019-03-01 13:15:00,0.0,0.032073118
2019-02-27,2019-03-01 13:30:00,0.0,0.00569202
2019-02-27,2019-03-01 13:45:00,0.0,0.010049
2019-02-27,2019-03-01 14:00:00,0.0,-2.7045608e-05
2019-02-27,2019-03-01 14:15:00,0.0,-0.011449549
2019-02-27,2019-03-01 14:30:00,0.0,-0.008263715
2019-02-27,2019-03-01 14:45:00,0.0,-0.00216032
2019-02-27,2019-02-28 15:15:00,0.0,-0.088651694
2019-02-27,2019-02-28 15:30:00,0.0,-0.06571877
2019-02-27,2019-02-28 15:45:00,0.0,-0.045433454
2019-02-27,2019-02-28 16:00:00,0.0,-0.021999355
2019-02-27,2019-02-28 16:15:00,0.0,-0.013372973
2019-02-27,2019-02-28 16:30:00,0.0,-0.008278742
2019-02-27,2019-02-28 16:45:00,0.0,-0.00012266263
2019-02-27,2019-02-28 17:00:00,0.0,-0.00024223328
2019-02-27,2019-02-28 17:15:00,0.0,-0.010590196
2019-02-27,2019-02-28 17:30:00,0.0,-0.009579558
2019-02-27,2019-02-28 17:45:00,0.0,0.010979772
2019-02-27,2019-02-28 18:00:00,0.0,-0.012838006
2019-02-27,2019-02-28 18:15:00,0.0,-0.00776048
2019-02-27,2019-02-28 18:30:00,0.0,-0.007873625
2019-02-27,2019-02-28 18:45:00,0.0,-0.018521518
2019-02-27,2019-02-28 19:00:00,0.0,-0.015805125
2019-02-27,2019-02-28 19:15:00,0.0,-0.023541719
2019-02-27,2019-02-28 19:30:00,0.0,-0.007544175
2019-02-27,2019-02-28 19:45:00,0.0,-0.009570509
2019-02-27,2019-02-28 20:00:00,0.0,0.0005430952
2019-02-27,2019-02-28 20:15:00,0.0,0.021293297
2019-02-27,2019-02-28 20:30:00,0.0,0.028733015
2019-02-27,2019-02-28 20:45:00,0.0,0.013596978
2019-02-27,2019-02-28 21:00:00,0.0,-0.00020545721
2019-02-27,2019-02-28 21:15:00,0.0,0.0051173493
2019-02-27,2019-02-28 21:30:00,0.0,-0.012347154
2019-02-27,2019-02-28 21:45:00,0.0,-0.013004139
2019-02-27,2019-02-28 22:00:00,0.0,-0.030999392
2019-02-27,2019-02-28 22:15:00,0.0,-0.04807239
2019-02-27,2019-02-28 22:30:00,0.0,-0.06733668
2019-02-27,2019-02-28 22:45:00,0.0,-0.080871865
2019-02-27,2019-02-28 23:00:00,0.0,-0.092136234
2019-02-27,2019-02-28 23:15:00,0.045703,-0.063239865
2019-02-27,2019-02-28 23:30:00,0.119531,-0.029189676
2019-02-27,2019-02-28 23:45:00,0.246094,0.031539753
2019-02-27,2019-03-01 00:00:00,0.400781,0.17823222
2019-02-27,2019-03-01 00:15:00,0.611719,0.2851277
2019-02-27,2019-03-01 00:30:00,0.769922,0.499997
2019-02-27,2019-03-01 00:45:00,1.040625,0.73433006
2019-02-27,2019-03-01 01:00:00,1.223437,0.95893085
2019-02-27,2019-03-01 01:15:00,1.434375,1.2225858
2019-02-27,2019-03-01 01:30:00,1.437891,1.4970677
2019-02-27,2019-03-01 01:45:00,1.627734,1.7763151
2019-02-27,2019-03-01 02:00:00,1.824609,2.0265958
2019-02-27,2019-03-01 02:15:00,1.9125,2.2851586
2019-02-27,2019-03-01 02:30:00,1.986328,2.472101
2019-02-27,2019-03-01 02:45:00,2.439844,2.6649299
2019-02-27,2019-03-01 03:00:00,2.450391,2.8428388
2019-02-27,2019-03-01 03:15:00,2.591016,2.973014
2019-02-27,2019-03-01 03:30:00,2.583984,3.0992236
2019-02-27,2019-03-01 03:45:00,2.654297,3.1761339
2019-02-27,2019-03-01 04:00:00,2.612109,3.2021968
2019-02-27,2019-03-01 04:15:00,2.64375,3.217796
2019-02-27,2019-03-01 04:30:00,2.605078,3.133644
2019-02-27,2019-03-01 04:45:00,2.555859,3.0921693
2019-02-27,2019-03-01 05:00:00,2.591016,3.0620458
2019-02-27,2019-03-01 05:15:00,2.664844,2.9313123
2019-02-27,2019-03-01 05:30:00,2.707031,2.870855
2019-02-27,2019-03-01 05:45:00,2.819531,2.7992716
2019-02-27,2019-03-01 06:00:00,2.622656,2.7597651
2019-02-27,2019-03-01 06:15:00,2.608594,2.6427162
2019-02-27,2019-03-01 06:30:00,2.348438,2.5538316
2019-02-27,2019-03-01 06:45:00,2.299219,2.406005
2019-02-27,2019-03-01 07:00:00,2.000391,2.2121558
2019-02-27,2019-03-01 07:15:00,2.042578,2.057212
2019-02-27,2019-03-01 07:30:00,1.6875,1.8890258
2019-02-27,2019-03-01 07:45:00,1.634766,1.7226288
2019-02-27,2019-03-01 08:00:00,1.40625,1.5005653
2019-02-27,2019-03-01 08:15:00,1.191797,1.3420104
2019-02-27,2019-03-01 08:30:00,0.8578129999999999,1.1642594
2019-02-27,2019-03-01 08:45:00,0.724219,0.96492565
2019-02-27,2019-03-01 09:00:00,0.61875,0.7617648
2019-02-27,2019-03-01 09:15:00,0.4148439999999999,0.5802834
2019-02-27,2019-03-01 09:30:00,0.2355469999999999,0.39277077
2019-02-27,2019-03-01 09:45:00,0.052734,0.28300202
2019-02-27,2019-03-01 10:00:00,0.0,0.13670786
2019-02-27,2019-03-01 10:15:00,0.0,0.06288852
2019-02-27,2019-03-01 10:30:00,0.0,0.027471438
2019-02-27,2019-03-01 10:45:00,0.0,-0.032107145
2019-02-27,2019-03-01 11:00:00,0.0,-0.06091234
2019-02-27,2019-03-01 11:15:00,0.0,-0.041580424
2019-02-27,2019-03-01 11:30:00,0.0,-0.0466137
2019-02-27,2019-03-01 11:45:00,0.0,-0.018833663
2019-02-27,2019-03-01 12:00:00,0.0,0.00048426166
2019-02-27,2019-03-01 12:15:00,0.0,-0.005170021
2019-02-27,2019-03-01 12:30:00,0.0,0.007243678
2019-02-27,2019-03-01 12:45:00,0.0,0.023182314
2019-02-27,2019-03-01 13:00:00,0.0,0.029847316
2019-02-27,2019-03-01 13:15:00,0.0,0.03318394
2019-02-27,2019-03-01 13:30:00,0.0,0.03188405
2019-02-27,2019-03-01 13:45:00,0.0,0.0060744584
2019-02-27,2019-03-01 14:00:00,0.0,0.011312547
2019-02-27,2019-03-01 14:15:00,0.0,0.0014638975
2019-02-27,2019-03-01 14:30:00,0.0,-0.010706507
2019-02-27,2019-03-01 14:45:00,0.0,-0.008471176
2019-02-27,2019-03-01 15:00:00,0.0,-0.0014270991
2019-02-27,2019-02-28 15:30:00,0.0,-0.06605006
2019-02-27,2019-02-28 15:45:00,0.0,-0.046328507
2019-02-27,2019-02-28 16:00:00,0.0,-0.029609613
2019-02-27,2019-02-28 16:15:00,0.0,-0.0084803365
2019-02-27,2019-02-28 16:30:00,0.0,-0.0028616004
2019-02-27,2019-02-28 16:45:00,0.0,-0.00071475655
2019-02-27,2019-02-28 17:00:00,0.0,0.0037514232
2019-02-27,2019-02-28 17:15:00,0.0,0.0012737326
2019-02-27,2019-02-28 17:30:00,0.0,-0.010621294
2019-02-27,2019-02-28 17:45:00,0.0,-0.010941919
2019-02-27,2019-02-28 18:00:00,0.0,0.00874719
2019-02-27,2019-02-28 18:15:00,0.0,-0.015054584
2019-02-27,2019-02-28 18:30:00,0.0,-0.00955312
2019-02-27,2019-02-28 18:45:00,0.0,-0.009468451
2019-02-27,2019-02-28 19:00:00,0.0,-0.019174188
2019-02-27,2019-02-28 19:15:00,0.0,-0.014294267
2019-02-27,2019-02-28 19:30:00,0.0,-0.018993333
2019-02-27,2019-02-28 19:45:00,0.0,-0.0015202165
2019-02-27,2019-02-28 20:00:00,0.0,-0.003019914
2019-02-27,2019-02-28 20:15:00,0.0,0.009399362
2019-02-27,2019-02-28 20:30:00,0.0,0.030521318
2019-02-27,2019-02-28 20:45:00,0.0,0.033278897
2019-02-27,2019-02-28 21:00:00,0.0,0.01606083
2019-02-27,2019-02-28 21:15:00,0.0,-0.0037742406
2019-02-27,2019-02-28 21:30:00,0.0,-0.00069753826
2019-02-27,2019-02-28 21:45:00,0.0,-0.02354534
2019-02-27,2019-02-28 22:00:00,0.0,-0.027049318
2019-02-27,2019-02-28 22:15:00,0.0,-0.04025373
2019-02-27,2019-02-28 22:30:00,0.0,-0.05240979
2019-02-27,2019-02-28 22:45:00,0.0,-0.05990222
2019-02-27,2019-02-28 23:00:00,0.0,-0.061291214
2019-02-27,2019-02-28 23:15:00,0.045703,-0.054151464
2019-02-27,2019-02-28 23:30:00,0.119531,-0.0036933124
2019-02-27,2019-02-28 23:45:00,0.246094,0.054253146
2019-02-27,2019-03-01 00:00:00,0.400781,0.14434092
2019-02-27,2019-03-01 00:15:00,0.611719,0.31923756
2019-02-27,2019-03-01 00:30:00,0.769922,0.4569754
2019-02-27,2019-03-01 00:45:00,1.040625,0.6969723
2019-02-27,2019-03-01 01:00:00,1.223437,0.9561554
2019-02-27,2019-03-01 01:15:00,1.434375,1.1962606
2019-02-27,2019-03-01 01:30:00,1.437891,1.4693767
2019-02-27,2019-03-01 01:45:00,1.627734,1.744256
2019-02-27,2019-03-01 02:00:00,1.824609,2.0210485
2019-02-27,2019-03-01 02:15:00,1.9125,2.2579205
2019-02-27,2019-03-01 02:30:00,1.986328,2.4946058
2019-02-27,2019-03-01 02:45:00,2.439844,2.6569026
2019-02-27,2019-03-01 03:00:00,2.450391,2.8146336
2019-02-27,2019-03-01 03:15:00,2.591016,2.9592178
2019-02-27,2019-03-01 03:30:00,2.583984,3.055045
2019-02-27,2019-03-01 03:45:00,2.654297,3.1513062
2019-02-27,2019-03-01 04:00:00,2.612109,3.195155
2019-02-27,2019-03-01 04:15:00,2.64375,3.1920836
2019-02-27,2019-03-01 04:30:00,2.605078,3.184645
2019-02-27,2019-03-01 04:45:00,2.555859,3.0823123
2019-02-27,2019-03-01 05:00:00,2.591016,3.027307
2019-02-27,2019-03-01 05:15:00,2.664844,2.9832265
2019-02-27,2019-03-01 05:30:00,2.707031,2.8441443
2019-02-27,2019-03-01 05:45:00,2.819531,2.7788076
2019-02-27,2019-03-01 06:00:00,2.622656,2.6976502
2019-02-27,2019-03-01 06:15:00,2.608594,2.6462767
2019-02-27,2019-03-01 06:30:00,2.348438,2.5141375
2019-02-27,2019-03-01 06:45:00,2.299219,2.4121768
2019-02-27,2019-03-01 07:00:00,2.000391,2.2484896
2019-02-27,2019-03-01 07:15:00,2.042578,2.0397713
2019-02-27,2019-03-01 07:30:00,1.6875,1.8685169
2019-02-27,2019-03-01 07:45:00,1.634766,1.6854024
2019-02-27,2019-03-01 08:00:00,1.40625,1.5062636
2019-02-27,2019-03-01 08:15:00,1.191797,1.2770953
2019-02-27,2019-03-01 08:30:00,0.8578129999999999,1.1132548
2019-02-27,2019-03-01 08:45:00,0.724219,0.94170666
2019-02-27,2019-03-01 09:00:00,0.61875,0.75278306
2019-02-27,2019-03-01 09:15:00,0.4148439999999999,0.56797236
2019-02-27,2019-03-01 09:30:00,0.2355469999999999,0.41206646
2019-02-27,2019-03-01 09:45:00,0.052734,0.25683278
2019-02-27,2019-03-01 10:00:00,0.0,0.17268474
2019-02-27,2019-03-01 10:15:00,0.0,0.053609766
2019-02-27,2019-03-01 10:30:00,0.0,0.0036254004
2019-02-27,2019-03-01 10:45:00,0.0,-0.009859197
2019-02-27,2019-03-01 11:00:00,0.0,-0.051166818
2019-02-27,2019-03-01 11:15:00,0.0,-0.06600107
2019-02-27,2019-03-01 11:30:00,0.0,-0.03960868
2019-02-27,2019-03-01 11:45:00,0.0,-0.04011727
2019-02-27,2019-03-01 12:00:00,0.0,-0.013373848
2019-02-27,2019-03-01 12:15:00,0.0,0.005956282
2019-02-27,2019-03-01 12:30:00,0.0,-0.00077230856
2019-02-27,2019-03-01 12:45:00,0.0,0.009451017
2019-02-27,2019-03-01 13:00:00,0.0,0.02352334
2019-02-27,2019-03-01 13:15:00,0.0,0.026329603
2019-02-27,2019-03-01 13:30:00,0.0,0.028200064
2019-02-27,2019-03-01 13:45:00,0.0,0.026138183
2019-02-27,2019-03-01 14:00:00,0.0,0.0026131012
2019-02-27,2019-03-01 14:15:00,0.0,0.010294928
2019-02-27,2019-03-01 14:30:00,0.0,0.0017823353
2019-02-27,2019-03-01 14:45:00,0.0,-0.010041095
2019-02-27,2019-03-01 15:00:00,0.0,-0.00808502
2019-02-27,2019-03-01 15:15:00,0.0,0.00026390888
2019-02-27,2019-02-28 15:45:00,0.0,-0.032263376
2019-02-27,2019-02-28 16:00:00,0.0,-0.018476054
2019-02-27,2019-02-28 16:15:00,0.0,-0.007635556
2019-02-27,2019-02-28 16:30:00,0.0,0.009930378
2019-02-27,2019-02-28 16:45:00,0.0,0.011152826
2019-02-27,2019-02-28 17:00:00,0.0,0.010515828
2019-02-27,2019-02-28 17:15:00,0.0,0.011124354
2019-02-27,2019-02-28 17:30:00,0.0,0.0057579353
2019-02-27,2019-02-28 17:45:00,0.0,-0.008211933
2019-02-27,2019-02-28 18:00:00,0.0,-0.009667363
2019-02-27,2019-02-28 18:15:00,0.0,0.0074894577
2019-02-27,2019-02-28 18:30:00,0.0,-0.015911639
2019-02-27,2019-02-28 18:45:00,0.0,-0.011104971
2019-02-27,2019-02-28 19:00:00,0.0,-0.01108928
2019-02-27,2019-02-28 19:15:00,0.0,-0.019854963
2019-02-27,2019-02-28 19:30:00,0.0,-0.012459829
2019-02-27,2019-02-28 19:45:00,0.0,-0.014037624
2019-02-27,2019-02-28 20:00:00,0.0,0.0041921884
2019-02-27,2019-02-28 20:15:00,0.0,0.00318034
2019-02-27,2019-02-28 20:30:00,0.0,0.017266512
2019-02-27,2019-02-28 20:45:00,0.0,0.03682609
2019-02-27,2019-02-28 21:00:00,0.0,0.033154443
2019-02-27,2019-02-28 21:15:00,0.0,0.013698634
2019-02-27,2019-02-28 21:30:00,0.0,-0.013665587
2019-02-27,2019-02-28 21:45:00,0.0,-0.012476131
2019-02-27,2019-02-28 22:00:00,0.0,-0.039112896
2019-02-27,2019-02-28 22:15:00,0.0,-0.043338656
2019-02-27,2019-02-28 22:30:00,0.0,-0.047391027
2019-02-27,2019-02-28 22:45:00,0.0,-0.049419202
2019-02-27,2019-02-28 23:00:00,0.0,-0.040086344
2019-02-27,2019-02-28 23:15:00,0.045703,-0.023721416
2019-02-27,2019-02-28 23:30:00,0.119531,0.0068282373
2019-02-27,2019-02-28 23:45:00,0.246094,0.08376346
2019-02-27,2019-03-01 00:00:00,0.400781,0.16940302
2019-02-27,2019-03-01 00:15:00,0.611719,0.29109988
2019-02-27,2019-03-01 00:30:00,0.769922,0.49521297
2019-02-27,2019-03-01 00:45:00,1.040625,0.6628619
2019-02-27,2019-03-01 01:00:00,1.223437,0.92390823
2019-02-27,2019-03-01 01:15:00,1.434375,1.2027133
2019-02-27,2019-03-01 01:30:00,1.437891,1.4524367
2019-02-27,2019-03-01 01:45:00,1.627734,1.7266002
2019-02-27,2019-03-01 02:00:00,1.824609,1.9927888
2019-02-27,2019-03-01 02:15:00,1.9125,2.2586086
2019-02-27,2019-03-01 02:30:00,1.986328,2.4738283
2019-02-27,2019-03-01 02:45:00,2.439844,2.680611
2019-02-27,2019-03-01 03:00:00,2.450391,2.812497
2019-02-27,2019-03-01 03:15:00,2.591016,2.930571
2019-02-27,2019-03-01 03:30:00,2.583984,3.039922
2019-02-27,2019-03-01 03:45:00,2.654297,3.101102
2019-02-27,2019-03-01 04:00:00,2.612109,3.1696453
2019-02-27,2019-03-01 04:15:00,2.64375,3.1830266
2019-02-27,2019-03-01 04:30:00,2.605078,3.155188
2019-02-27,2019-03-01 04:45:00,2.555859,3.1288278
2019-02-27,2019-03-01 05:00:00,2.591016,3.0127294
2019-02-27,2019-03-01 05:15:00,2.664844,2.9474387
2019-02-27,2019-03-01 05:30:00,2.707031,2.8920157
2019-02-27,2019-03-01 05:45:00,2.819531,2.7449918
2019-02-27,2019-03-01 06:00:00,2.622656,2.6745627
2019-02-27,2019-03-01 06:15:00,2.608594,2.583158
2019-02-27,2019-03-01 06:30:00,2.348438,2.518523
2019-02-27,2019-03-01 06:45:00,2.299219,2.3701308
2019-02-27,2019-03-01 07:00:00,2.000391,2.2544684
2019-02-27,2019-03-01 07:15:00,2.042578,2.074204
2019-02-27,2019-03-01 07:30:00,1.6875,1.8515377
2019-02-27,2019-03-01 07:45:00,1.634766,1.6648552
2019-02-27,2019-03-01 08:00:00,1.40625,1.4695467
2019-02-27,2019-03-01 08:15:00,1.191797,1.2826923
2019-02-27,2019-03-01 08:30:00,0.8578129999999999,1.05339
2019-02-27,2019-03-01 08:45:00,0.724219,0.8909055
2019-02-27,2019-03-01 09:00:00,0.61875,0.73100275
2019-02-27,2019-03-01 09:15:00,0.4148439999999999,0.5578497
2019-02-27,2019-03-01 09:30:00,0.2355469999999999,0.39663193
2019-02-27,2019-03-01 09:45:00,0.052734,0.27065313
2019-02-27,2019-03-01 10:00:00,0.0,0.1492675
2019-02-27,2019-03-01 10:15:00,0.0,0.090895124
2019-02-27,2019-03-01 10:30:00,0.0,-0.0016526356
2019-02-27,2019-03-01 10:45:00,0.0,-0.030449346
2019-02-27,2019-03-01 11:00:00,0.0,-0.025898702
2019-02-27,2019-03-01 11:15:00,0.0,-0.053566292
2019-02-27,2019-03-01 11:30:00,0.0,-0.059358522
2019-02-27,2019-03-01 11:45:00,0.0,-0.029682426
2019-02-27,2019-03-01 12:00:00,0.0,-0.030273266
2019-02-27,2019-03-01 12:15:00,0.0,-0.0071531273
2019-02-27,2019-03-01 12:30:00,0.0,0.008853068
2019-02-27,2019-03-01 12:45:00,0.0,-0.00036946312
2019-02-27,2019-03-01 13:00:00,0.0,0.006137464
2019-02-27,2019-03-01 13:15:00,0.0,0.018492982
2019-02-27,2019-03-01 13:30:00,0.0,0.01691873
2019-02-27,2019-03-01 13:45:00,0.0,0.018130668
2019-02-27,2019-03-01 14:00:00,0.0,0.01502794
2019-02-27,2019-03-01 14:15:00,0.0,-0.0049834624
2019-02-27,2019-03-01 14:30:00,0.0,0.0063770413
2019-02-27,2019-03-01 14:45:00,0.0,5.5849552e-05
2019-02-27,2019-03-01 15:00:00,0.0,-0.010473229
2019-02-27,2019-03-01 15:15:00,0.0,-0.0075337365
2019-02-27,2019-03-01 15:30:00,0.0,0.0026945975
2019-02-27,2019-02-28 16:00:00,0.0,0.0038593933
2019-02-27,2019-02-28 16:15:00,0.0,0.009942874
2019-02-27,2019-02-28 16:30:00,0.0,0.01379627
2019-02-27,2019-02-28 16:45:00,0.0,0.027413446
2019-02-27,2019-02-28 17:00:00,0.0,0.02382778
2019-02-27,2019-02-28 17:15:00,0.0,0.020878054
2019-02-27,2019-02-28 17:30:00,0.0,0.018260688
2019-02-27,2019-02-28 17:45:00,0.0,0.010092121
2019-02-27,2019-02-28 18:00:00,0.0,-0.005791299
2019-02-27,2019-02-28 18:15:00,0.0,-0.007402744
2019-02-27,2019-02-28 18:30:00,0.0,0.006790459
2019-02-27,2019-02-28 18:45:00,0.0,-0.015665427
2019-02-27,2019-02-28 19:00:00,0.0,-0.012019411
2019-02-27,2019-02-28 19:15:00,0.0,-0.011918336
2019-02-27,2019-02-28 19:30:00,0.0,-0.02013418
2019-02-27,2019-02-28 19:45:00,0.0,-0.010464013
2019-02-27,2019-02-28 20:00:00,0.0,-0.009269491
2019-02-27,2019-02-28 20:15:00,0.0,0.008551642
2019-02-27,2019-02-28 20:30:00,0.0,0.007078409
2019-02-27,2019-02-28 20:45:00,0.0,0.021305487
2019-02-27,2019-02-28 21:00:00,0.0,0.037061647
2019-02-27,2019-02-28 21:15:00,0.0,0.025584862
2019-02-27,2019-02-28 21:30:00,0.0,0.0037898794
2019-02-27,2019-02-28 21:45:00,0.0,-0.031453043
2019-02-27,2019-02-28 22:00:00,0.0,-0.030762248
2019-02-27,2019-02-28 22:15:00,0.0,-0.058523268
2019-02-27,2019-02-28 22:30:00,0.0,-0.060093194
2019-02-27,2019-02-28 22:45:00,0.0,-0.050309658
2019-02-27,2019-02-28 23:00:00,0.0,-0.03684909
2019-02-27,2019-02-28 23:15:00,0.045703,-0.005657062
2019-02-27,2019-02-28 23:30:00,0.119531,0.03295874
2019-02-27,2019-02-28 23:45:00,0.246094,0.09039991
2019-02-27,2019-03-01 00:00:00,0.400781,0.19691466
2019-02-27,2019-03-01 00:15:00,0.611719,0.31239182
2019-02-27,2019-03-01 00:30:00,0.769922,0.46577772
2019-02-27,2019-03-01 00:45:00,1.040625,0.6981687
2019-02-27,2019-03-01 01:00:00,1.223437,0.89310867
2019-02-27,2019-03-01 01:15:00,1.434375,1.170634
2019-02-27,2019-03-01 01:30:00,1.437891,1.4634764
2019-02-27,2019-03-01 01:45:00,1.627734,1.7172842
2019-02-27,2019-03-01 02:00:00,1.824609,1.985017
2019-02-27,2019-03-01 02:15:00,1.9125,2.2353275
2019-02-27,2019-03-01 02:30:00,1.986328,2.4832976
2019-02-27,2019-03-01 02:45:00,2.439844,2.670986
2019-02-27,2019-03-01 03:00:00,2.450391,2.8422146
2019-02-27,2019-03-01 03:15:00,2.591016,2.9396305
2019-02-27,2019-03-01 03:30:00,2.583984,3.0153294
2019-02-27,2019-03-01 03:45:00,2.654297,3.0888982
2019-02-27,2019-03-01 04:00:00,2.612109,3.1156645
2019-02-27,2019-03-01 04:15:00,2.64375,3.15875
2019-02-27,2019-03-01 04:30:00,2.605078,3.1440787
2019-02-27,2019-03-01 04:45:00,2.555859,3.0950913
2019-02-27,2019-03-01 05:00:00,2.591016,3.0525467
2019-02-27,2019-03-01 05:15:00,2.664844,2.9259353
2019-02-27,2019-03-01 05:30:00,2.707031,2.8524532
2019-02-27,2019-03-01 05:45:00,2.819531,2.7874794
2019-02-27,2019-03-01 06:00:00,2.622656,2.6331213
2019-02-27,2019-03-01 06:15:00,2.608594,2.557595
2019-02-27,2019-03-01 06:30:00,2.348438,2.4564161
2019-02-27,2019-03-01 06:45:00,2.299219,2.378684
2019-02-27,2019-03-01 07:00:00,2.000391,2.2147367
2019-02-27,2019-03-01 07:15:00,2.042578,2.086529
2019-02-27,2019-03-01 07:30:00,1.6875,1.8912662
2019-02-27,2019-03-01 07:45:00,1.634766,1.6571805
2019-02-27,2019-03-01 08:00:00,1.40625,1.4576336
2019-02-27,2019-03-01 08:15:00,1.191797,1.2541119
2019-02-27,2019-03-01 08:30:00,0.8578129999999999,1.06494
2019-02-27,2019-03-01 08:45:00,0.724219,0.8420693
2019-02-27,2019-03-01 09:00:00,0.61875,0.68642694
2019-02-27,2019-03-01 09:15:00,0.4148439999999999,0.54213405
2019-02-27,2019-03-01 09:30:00,0.2355469999999999,0.38816535
2019-02-27,2019-03-01 09:45:00,0.052734,0.25307393
2019-02-27,2019-03-01 10:00:00,0.0,0.1579018
2019-02-27,2019-03-01 10:15:00,0.0,0.0693171
2019-02-27,2019-03-01 10:30:00,0.0,0.034691118
2019-02-27,2019-03-01 10:45:00,0.0,-0.03410443
2019-02-27,2019-03-01 11:00:00,0.0,-0.04510659
2019-02-27,2019-03-01 11:15:00,0.0,-0.026934065
2019-02-27,2019-03-01 11:30:00,0.0,-0.045170546
2019-02-27,2019-03-01 11:45:00,0.0,-0.046156794
2019-02-27,2019-03-01 12:00:00,0.0,-0.016092313
2019-02-27,2019-03-01 12:15:00,0.0,-0.0199816
2019-02-27,2019-03-01 12:30:00,0.0,-0.0020770244
2019-02-27,2019-03-01 12:45:00,0.0,0.007915898
2019-02-27,2019-03-01 13:00:00,0.0,-0.0046909414
2019-02-27,2019-03-01 13:15:00,0.0,-0.0027306043
2019-02-27,2019-03-01 13:30:00,0.0,0.008111278
2019-02-27,2019-03-01 13:45:00,0.0,0.0020345524
2019-02-27,2019-03-01 14:00:00,0.0,0.0028755812
2019-02-27,2019-03-01 14:15:00,0.0,-0.0012911484
2019-02-27,2019-03-01 14:30:00,0.0,-0.017486196
2019-02-27,2019-03-01 14:45:00,0.0,-0.0017398801
2019-02-27,2019-03-01 15:00:00,0.0,-0.005272478
2019-02-27,2019-03-01 15:15:00,0.0,-0.013651621
2019-02-27,2019-03-01 15:30:00,0.0,-0.008099966
2019-02-27,2019-03-01 15:45:00,0.0,0.004707327
2019-02-27,2019-02-28 16:15:00,0.0,0.024579525
2019-02-27,2019-02-28 16:30:00,0.0,0.02379297
2019-02-27,2019-02-28 16:45:00,0.0,0.021593817
2019-02-27,2019-02-28 17:00:00,0.0,0.032452777
2019-02-27,2019-02-28 17:15:00,0.0,0.025107685
2019-02-27,2019-02-28 17:30:00,0.0,0.020743538
2019-02-27,2019-02-28 17:45:00,0.0,0.01678896
2019-02-27,2019-02-28 18:00:00,0.0,0.0068439357
2019-02-27,2019-02-28 18:15:00,0.0,-0.009554274
2019-02-27,2019-02-28 18:30:00,0.0,-0.009402897
2019-02-27,2019-02-28 18:45:00,0.0,0.0025560707
2019-02-27,2019-02-28 19:00:00,0.0,-0.017645746
2019-02-27,2019-02-28 19:15:00,0.0,-0.01472415
2019-02-27,2019-02-28 19:30:00,0.0,-0.014003977
2019-02-27,2019-02-28 19:45:00,0.0,-0.022684246
2019-02-27,2019-02-28 20:00:00,0.0,-0.011998549
2019-02-27,2019-02-28 20:15:00,0.0,-0.008848622
2019-02-27,2019-02-28 20:30:00,0.0,0.0063769817
2019-02-27,2019-02-28 20:45:00,0.0,0.0026450306
2019-02-27,2019-02-28 21:00:00,0.0,0.015053451
2019-02-27,2019-02-28 21:15:00,0.0,0.025002792
2019-02-27,2019-02-28 21:30:00,0.0,0.00553219
2019-02-27,2019-02-28 21:45:00,0.0,-0.018025763
2019-02-27,2019-02-28 22:00:00,0.0,-0.058871448
2019-02-27,2019-02-28 22:15:00,0.0,-0.05482716
2019-02-27,2019-02-28 22:30:00,0.0,-0.078834996
2019-02-27,2019-02-28 22:45:00,0.0,-0.07206741
2019-02-27,2019-02-28 23:00:00,0.0,-0.042550206
2019-02-27,2019-02-28 23:15:00,0.045703,-0.0068716854
2019-02-27,2019-02-28 23:30:00,0.119531,0.05144889
2019-02-27,2019-02-28 23:45:00,0.246094,0.11612801
2019-02-27,2019-03-01 00:00:00,0.400781,0.20206688
2019-02-27,2019-03-01 00:15:00,0.611719,0.33856267
2019-02-27,2019-03-01 00:30:00,0.769922,0.4832853
2019-02-27,2019-03-01 00:45:00,1.040625,0.6653755
2019-02-27,2019-03-01 01:00:00,1.223437,0.92174786
2019-02-27,2019-03-01 01:15:00,1.434375,1.1385229
2019-02-27,2019-03-01 01:30:00,1.437891,1.4270492
2019-02-27,2019-03-01 01:45:00,1.627734,1.7270176
2019-02-27,2019-03-01 02:00:00,1.824609,1.9793028
2019-02-27,2019-03-01 02:15:00,1.9125,2.2349072
2019-02-27,2019-03-01 02:30:00,1.986328,2.4637105
2019-02-27,2019-03-01 02:45:00,2.439844,2.689762
2019-02-27,2019-03-01 03:00:00,2.450391,2.846676
2019-02-27,2019-03-01 03:15:00,2.591016,2.979523
2019-02-27,2019-03-01 03:30:00,2.583984,3.0407603
2019-02-27,2019-03-01 03:45:00,2.654297,3.0739543
2019-02-27,2019-03-01 04:00:00,2.612109,3.112798
2019-02-27,2019-03-01 04:15:00,2.64375,3.1067917
